time: 2000000000
346 3 1960223 30765 127 110 139 262 279 321 454 320 175 116 133 104 124 110 113 111 102 37 75 129 290 240 250 304 270 413 347 225 96 68 88 95 135 108 104 93 59 95 129 108 139 108 119 165 96 106 78 106 141 89 56 54 38 43 36 76 42 16 25 25 41 29 32 37 26 26 29 27 39 75 58 16 12 7 7 10 9 3 7 7 9 12 5 4 7 12 12 6 7 8 11 6 1
346 4 1997422 586 403 391 460 162 69 59 35 30 25 16 33 25 31 34 31 40 67 68 14
346 5 2000001
346 6 1999807 51 34 33 54 22
346 7 2000001
346 8 2000001
346 9 2000001
346 10 1999981 20
346 11 1999820 181
346 12 308179 368304 393943 288154 162482 89232 57388 43318 36724 31661 27566 24340 19489 15049 12357 10795 4261 5820 8682 7596 6152 4891 3977 2819 2209 1807 1488 1254 1041 842 765 650 584 476 314 367 532 423 391 256 206 195 193 210 184 169 160 150 149 140 126 77 78 98 83 82 42 74 61 70 65 58 56 42 53 53 64 59 67 54 49 65 77 63 64 52 648 282 67 71 61 70 55 60 63 58 56 67 80 66 63 65 71 86 36 74 60 47 67 52 43 65 68 58 53 55 59 54 66 59 52 57 61 27 59 104 93 85 90 76 83 76 74 67 80 69 91 110 89 37 41 19 38 36 22 27 31 33 32 24 34 58 67 85 91 72 41 36 32 31 16 45 37 28 30 40 26 31 25 32 27 37 33 47 23 31 27 38 36 14 23 38 31 37 33 34 31 29 34 36 26 27 27 33 46 24 23 32 18 28 38 37 35 30 32 34 36 33 47 48 36 30 29 40 40 34 36 15 39 44 43 35 38 27 26 31 25 37 26 32 46 41 43 32 32 37 20 28 31 33 43 39 37 40 45 32 38 39 53 49 35 50 35 49 36 25 44 38 62 50 41 48 44 47 49 39 50 43 54 57 54 67 62 53 46 96 65 55 64 55 58 91 61 52 81 64 57 53 75 49 65 59 39 58 57 64 68 63 66 67 53 49 42 28 41 52 31 33 30 37 27 35 31 37 39 29 34 38 32 39 33 26 39 39 36 29 20 25 34 25 19 26 29 26 27 34 32 34 15 33 29 30 31 32 29 22 27 34 27 12 25 30 33 35 33 30 32 34 24 19 29 25 28 30 24 22 14 17 13 15 10 17 8 10 13 11 11 11 11 11 9 13 9 11 13 10 12 8 13 8 13 13 13 12 11 9 14 11 13 13 10 12 11 14 10 8 12 7 14 13 12 14 10 12 12 10 11 13 18 8 10 12 13 12 5 13 11 8 12 12 12 9 13 11 11 11 10 12 16 8 9 14 12 9 13 7 11 15 12 12 11 10 11 13 13 9 9 10 8 5 11 9 5 8 6 10 6 11 6 10 7 8 6 9 7 10 7 10 10 8 6 6 9 6 7 11 5 11 7 5 10 11 4 7 9 13 7 11 5 9 5 8 7 10 5 10 8 6 9 10 8 5 6 11 11 9 6 10 7 5 9 10 10 8 5 9 5 8 8 10 12 4 12 8 7 8 11 6 7 8 8 5 12 8 4 9 7 7 10 9 11 5 7 10 9 6 4 7 9 9 6 11 12 5 8 11 7 5 16 10 13 9 9 11 9 5 8 10 8 6 9 10 7 8 5 14 5 8 8 9 8 6 10 7 5 8 6 9 8 5 10 9 10 7 7 11 6 5 11 9 10 4 7 7 11 11 7 9 9 7 6 7 10 8 4 13 6 8 11 6 8 6 6 6 3 4 5 6 4 7 4 4 4 3 6 6 4 5 3 5 5 4 5 5 3 6 4 4 6 6 0 6 5 6 5 6 4 4 6 3 6 6 5 4 5 3 7 4 7 1 7 4 6 4 6 2 7 5 5 6 5 5 8 6 5 8 5 6 8 7 8 8 8 8 6 6 17 14 13 7 14 13 17 14 13 13 12 12 15 17 7 17 12 15 15 13 10 16 15 8 14 14 10 13 12 8 18 6 13 12 6 14 10 12 11 7 6 10 9 11 6 9 9 9 8 10 9 10 9 11 7 9 10 14 13 11 20 12 14 8 14 13 18 15 17 16 13 14 19 16 15 18 21 9 14 12 2 9 11 7 10 6 5 8 8 13 7 10 4 6 10 8 9 11 12 8 5 9 9 11 16 5 10 11 6 10 10 13 6 7 14 14 5 5 7 3 5 5 8 6 4 3 3 6 5 7 5 3 5 4 4 4 7 5 4 5 6 5 5 4 4 7 5 5 5 6 5 4 5 3 4 4 4 6 6 4 4 4 6 3 5 5 4 4 5 2 7 4 4 8 4 3 4 6 6 3 6 4 4 4 5 6 6 3 2 5 5 4 5 4 6 3 6 5 4 3 5 6 2 4 6 7 5 3 5 2 6 4 6 3 5 4 7 5 4 4 4 4 5 4 6 7 3 3 4 5 3 4 4 7 3 6 4 5 5 4 7 5 3 5 4 6 5 3 6 4 4 4 8 2 5 5 4 3 3 7 6 3 6 2 6 2 4 9 9 10 8 6 43 25 3 7 5 5 6 6 8 3 5 6 5 4 7 3 6 6 5 10 4 4 7 5 6 7 10 5 6 6 6 5 5 5 8 4 5 7 4 9 6 5 5 4 8 5 4 7 6 4 7 4 2 7 7 7 5 7 5 6 7 4 5 5 9 4 6 7 5 5 6 4 7 5 2 6 8 7 7 6 5 6 4 8 6 7 4 6 6 5 2 9 5 5 7 4 7 3 6 9 3 7 5 3 9 5 5 2 6 4 3 4 6 4 4 7 5 5 4 5 5 5 6 6 5 5 2 7 2 5 6 5 2 5 4 5 4 6 2 7 3 4 5 3 5 4 4 4 4 4 5 2 4 5 8 3 5 4 5 3 6 4 5 2 6 3 3 2 5 4 5 4 4 6 3 5 7 2 5 3 7 3 3 5 3 6 2 6 4 4 5 3 5 4 6 4 4 4 4 5 6 4 1 3 4 4 3 5 6 4 4 5 5 4 6 4 4 4 6 5 3 4 5 6 5 4 5 5 4 6 5 4 7 7 3 6 6 4 4 4 3 6 5 3 6 5 8 4 4 4 7 6 6 5 3 7 3 5 5 1 9 4 5 5 4 5 9 4 6 6 3 4 6 6 5 5 3 4 5 3 5 6 5 3 3 8 4 4 6 4 5 5 4 5 9 4 2 3 4 4 6 6 2 5 7 3 5 5 3 5 5 4 5 4 4 5 3 5 5 3 5 4 7 5 12 7 6 3 4 5 4 5 5 2 4 4 4 5 6 3 5 5 5 4 3 5 3 5 4 7 3 4 3 7 3 3 5 5 5 4 3 4 8 4 3 12 13 13 19 13 18 13 14 19 14 11 13 10 13 5 11 12 15 7 12 13 9 15 11 15 12 8 13 11 12 10 15 5 4 13 13 9 12 9 15 8 11 15 9 12 12 11 11 9 11 9 6 8 9 10 10 9 10 12 7 8 12 8 12 11 8 8 7 13 11 9 4 11 8 8 7 11 5 8 10 7 6 12 9 7 6 7 10 10 5 7 6 10 10 10 17 24 21 9 11 13 27 67 6 63 17 10 6 6 12 8 9 12 9 6 9 11 10 9 6 12 10 6 8 8 10 10 7 10 12 7 11 9 6 4 9 5 5 7 4 6 4 7 5 8 4 6 4 4 6 5 7 6 5 3 5 3 7 5 7 5 5 1 5 5 5 5 4 6 7 6 4 4 6 6 3 2 5 9 3 6 4 7 1 7 7 3 6 5 6 5 7 2 4 5 4 6 4 4 6 3 6 4 3 5 6 4 4 9 6 5 4 5 3 4 3 6 5 7 6 3 4 6 7 4 5 5 5 4 9 8 3 2 6 5 5 5 5 3 1 6 7 5 5 6 3 3 7 6 4 4 3 5 6 3 8 6 4 4 5 5 5 5 3 6 8 9 12 12 14 13 14 19 18 26 8 36 22 43 36 31 32 29 18 11 10 49 43 24 12 28 17 18 16 11 17 10 7 12 14 8 13 11 7 9 13 8 10 4 11 10 6 10 7 10 6 7 11 9 11 11 10 8 10 9 10 10 17 19 10 9 16 9 16 12 14 12 12 14 12 13 8 8 6 9 11 11 9 8 6 11 12 11 11 10 15 16 10 9 9 9 3 13 7 16 11 19 26 15 15 10 11 14 19 6 10 13 4 15 14 14 16 9 13 9 15 15 13 15 19 19 10 7 11 15 14 6 13 15 5 15 21 18 10 11 4 11 11 13 12 11 6 10 13 11 11 11 10 11 14 11 11 12 10 8 8 12 13 22 32 45 44 87 65 46 21 24 31 19 25 28 24 29 37 70 54 9 15 7 5 15 12 7 13 9 5 12 11 11 10 8 6 15 7 7 11 8 10 11 11 10 8 11 9 7 10 9 8 12 11 7 10 12 6 7 13 4 12 9 9 9 10 7 12 11 9 11 12 6 14 14 9 4 13 11 6 9 11 6 10 7 11 9 9 6 12 8 14 8 11 7 6 10 12 5 11 9 10 7 12 10 9 13 7 10 12 10 11 6 6 6 12 9 12 9 9 13 5 10 14 7 9 8 16 10 10 14 7 13 10 9 12 7 9 14 11 6 15 13 6 13 9 10 15 8 14 14 18 10 11 13 7 11 9 13 13 8 7 9 13 11 10 14 15 22 18 21 10 17 8 10 14 29 32 23 22 23 17 16 11 22 18 19 16 14 14 16 17 19 27 30 43 41 29 26 36 45 37 8 32 48 44 27 45 59 13 16 17 13 13 11 12 14 11 17 14 17 10 14 14 11 17 8 11 16 9 10 14 8 12 15 16 10 15 11 18 17 18 14 12 7 10 13 15 21 24 24 20 18 15 26 18 24 17 12 24 23 13 23 19 16 19 21 31 23 27 21 43 38 43 38 35 37 12 35 19 26 16 23 27 19 19 33 37 24 26 21 26 15 19 21 16 20 27 20 23 21 22 16 26 22 20 25 16 14 22 18 35 20 25 18 24 28 22 17 25 18 23 19 17 22 21 29 24 19 19 26 22 19 14 26 26 23 18 22 22 23 21 19 27 35 29 36 25 24 28 24 28 20 29 15 15 9 9 9 7 9 6 5 10 6 4 4 8 7 9 11 6 12 6 7 8 7 6 5 10 8 7 6 6 8 5 4 9 7 6 5 9 6 8 5 6 9 5 8 11 9 7 4 7 7 9 5 7 9 7 6 8 10 8 3 6 10 5 7 6 7 8 7 5 13 7 5 4 8 8 8 7 7 4 7 7 6 8 7 5 7 9 5 10 5 4 7 6 10 8 8 4 7 11 6 7 7 6 5 6 10 6 6 7 4 10 8 10 7 5 7 8 7 9 9 6 6 8 12 6 9 7 20 22 17 18 11 11 7 10 6 14 11 15 8 6 17 17 15 11 18 7 15 19 23 29 29 49 47 22 34 41 51 87 71 142 107 86 78 117 27 72 124 42 19 14 12 11 11 7 15 8 8 12 10 8 11 8 6 12 7 11 7 12 5 13 7 11 10 6 9 9 12 14 11 5 6 6 6 3 6 6 5 5 8 3 6 6 4 4 7 5 7 8 3 7 4 5 6 7 4 8 5 6 6 11 30 56 4 8 2 8 6 4 8 6 5 4 5 8 7 4 3 6 5 7 7 7 5 3 3 6 5 7 6 6 5 5 9 6 4 8 8 3 6 3 7 7 3 4 5 5 6 5 7 7 3 6 5 5 13 3 8 3 8 4 4 9 6 7 7 5 3 11 5 6 10 5 11 4 8 5 8 3 6 3 7 6 10 6 8 8 3 5 9 10 10 12 7 6 7 6 7 5 4 7 5 7 6 5 4 8 6 5 8 6 10 10 7 8 8 6 10 3 9 3 5 9 9 5 7 6 4 7 6 9 9 21 16 9 13 12 7 14 12 15 14 18 8 17 12 21 15 11 12 9 14 9 25 8 17 15 17 10 12 15 21 18 17 19 14 12 18 16 10 17 17 13 11 15 18 14 21 17 10 13 10 7 13 15 10 15 11 19 16 16 22 16 14 17 14 14 14 18 19 20 15 18 14 9 18 26 25 22 18 7 9 18 21 16 28 25 19 20 17 19 14 18 16 11 16 13 8 8 5 6 7 8 9 5 6 8 8 7 6 11 6 4 11 10 6 6 6 10 7 8 4 11 8 7 11 6 9 9 8 6 10 12 5 8 11 7 9 4 9 5 9 9 11 6 7 8 5 7 10 6 5 8 9 5 8 8 6 6 5 6 8 7 17 8 2 3 3 4 4 3 4 4 2 4 3 2 3 4 1 4 4 4 3 5 1 3 3 6 2 2 5 4 4 3 2 3 4 2 3 3 5 4 3 2 3 3 3 3 4 5 3 4 3 2 3 4 2 2 4 5 5 3 2 3 3 3 6 3 5 3 4 2 3 5 3 2 5 4 5 2 3 2 3 5 4 4 3 3 4 3 3 3 1 3 3 4 4 3 4 3 2 3 4 5 5 3 3 4 4 2 2 4 2 3 6 4 2 2 3 4 3 4 4 4 3 3 3 3 2 3 4 3 2 3 5 3 5 1 3 5 4 3 2 4 3 3 4 2 2 3 4 2 4 3 3 4 4 2 4 5 3 3 4 3 3 2 3 3 4 2 4 4 3 3 4 5 3 1 6 3 4 1 4 4 2 2 3 4 3 2 4 3 3 6 4 2 4 3 3 5 5 1 4 1 4 3 4 4 4 3 4 3 3 4 3 4 3 5 4 2 2 7 1 3 4 3 2 5 3 4 4 4 3 3 5 3 4 4 3 6 4 2 1 2 3 3 5 3 4 3 4 3 4 3 5 3 2 6 4 3 3 2 6 2 6 1 4 4 4 2 6 2 4 3 3 4 6 2 2 2 4 3 4 3 2 6 5 4 1 4 4 4 2 5 4 2 3 4 4 4 5 1 3 4 5 3 4 3 5 4 4 4 4 3 4 3 3 5 4 3 3 4 2 6 3 4 3 4 4 3 5 3 3 1 6 4 5 3 5 2 2 5 1 7 6 10 13 10 5 3 5 6 4 5 3 5 3 4 5 4 5 5 4 17 27 45 17 7 3 5 6 2 8 4 6 6 4 5 4 7 7 4 8 4 8 5 5 6 3 4 6 6 4 6 6 3 8 4 5 9 5 5 5 6 6 9 6 7 5 6 5 8 6 4 3 4 4 9 5 8 6 4 3 3 4 5 4 6 2 4 4 5 2 1 3 3 6 3 5 4 5 6 1 5 5 4 7 3 3 4 4 5 3 5 3 1 4 4 4 4 5 2 5 3 6 3 5 4 4 3 6 5 2 6 3 3 4 5 4 4 3 5 3 5 5 3 4 4 4 4 2 5 2 3 4 4 4 3 5 5 5 2 4 4 5 3 6 2 4 0 7 3 3 5 2 5 5 2 6 4 3 2 6 5 3 5 2 4 2 5 6 2 3 4 4 3 5 7 3 4 5 3 6 2 5 4 5 2 5 6 3 4 4 2 7 6 3 3 8 3 4 5 6 2 4 4 5 6 2 6 3 3 4 5 7 4 4 5 4 6 4 3 4 6 2 6 5 3 4 5 2 5 6 3 6 3 5 6 4 6 7 5 5 5 5 6 3 5 6 5 6 6 4 7 4 4 6 6 6 5 4 8 18 42 22 25 50 28 39 15 33 28 17 36 32 20 54 54 79 36 100 306 152 24 12 16 12 10 17 17 13 12 17 11 12 15 17 10 19 9 9 17 15 14 14 10 12 10 14 17 7 13 15 10 10 12 9 7 9 10 12 8 10 10 9 9 11 10 9 6 10 12 9 9 10 11 21 37 24 32 11 9 10 11 9 9 10 10 8 8 12 5 13 10 5 11 8 7 14 6 7 11 10 23 42 21 61 17 9 14 7 9 8 10 11 8 16 48 85 90 62 17 10 11 8 10 13 9 9 10 10 11 12 9 9 13 10 8 12 10 11 11 8 14 13 6 10 13 15 7 12 8 12 8 7 11 8 12 8 15 8 14 11 10 10 11 8 7 10 10 15 4 9 11 7 7 11 8 9 12 8 10 9 10 10 10 10 8 12 10 10 6 11 10 6 9 9 11 11 13 9 10 15 8 5 12 8 13 11 10 9 7 11 7 7 8 9 9 7 9 11 9 12 7 5 9 10 10 8 10 10 7 6 8 7 6 8 6 9 9 6 8 7 11 45 35 15 13 9 2 7 6 6 8 7 5 6 12 5 10 5 9 6 10 8 4 10 11 14 23 12 9 25 47 56 33 23 14 36 3 3 6 5 2 3 4 7 4 2 2 4 6 5 2 4 5 5 5 2 4 7 2 4 2 6 6 3 1 2 5 5 5 2 4 5 5 4 2 5 4 5 6 5 2 3 5 3 3 4 3 5 6 6 4 3 2 7 3 5 3 4 5 5 3 3 3 3 4 6 2 5 6 3 4 3 4 7 4 3 1 7 7 0 7 2 3 4 5 4 5 5 6 6 6 5 4 5 5 4 7 5 6 7 2 3 7 5 9 3 3 4 6 6 5 7 4 7 5 6 5 6 3 3 3 6 5 6 4 8 5 6 7 5 6 6 5 6 3 7 5 3 7 44 95 85 32 6 6 5 7 6 6 4 3 5 8 6 3 5 8 8 3 7 12 7 6 6 4 7 6 8 7 5 10 6 7 4 6 10 3 6 4 8 4 7 10 2 4 10 5 4 5 8 5 6 4 6 11 4 9 13 17 5 15 12 9 13 13 9 9 17 12 19 24 9 18 9 16 17 19 12 7 12 10 12 17 14 13 13 8 12 6 9 10 16 10 7 16 12 10 7 19 5 12 13 14 12 11 12 17 9 12 14 11 12 12 12 12 10 3 15 14 12 9 10 18 9 8 13 14 9 10 8 13 8 7 17 13 5 6 7 11 13 12 10 12 10 12 7 10 9 10 9 12 11 5 12 11 9 11 9 8 9 9 10 9 10 11 8 12 4 12 10 11 4 4 12 9 7 9 12 10 8 7 12 10 13 8 13 18 9 12 16 6 9 5 11 8 10 12 7 6 9 9 9 12 6 10 10 10 6 8 7 10 10 9 10 11 6 14 9 10 4 7 5 13 5 4 5 3 11 2 7 6 4 6 7 11 7 5 4 10 9 4 6 8 10 5 4 8 7 5 9 4 7 13 8 11 8 6 5 7 10 9 6 8 11 10 7 7 4 10 9 7 7 13 9 7 8 10 10 7 7 8 11 6 10 2 8 7 11 6 10 7 12 6 10 9 7 8 5 9 15 14 11 7 4 11 9 8 5 5 9 3 4 7 7 5 5 8 5 5 3 6 3 7 3 8 6 5 4 3 4 8 4 4 8 2 7 5 4 4 5 9 1 4 5 5 5 4 3 7 6 3 6 4 9 5 5 7 2 9 5 2 4 6 4 7 5 7 2 3 10 6 9 2 5 9 6 8 6 6 3 6 7 3 8 8 7 4 5 6 8 6 5 7 9 7 3 6 3 7 7 6 3 7 11 3 3 9 4 10 4 7 12 2 8 5 5 2 8 6 6 10 5 8 8 4 7 9 8 5 8 8 6 3 6 6 9 4 6 4 8 13 20 22 12 15 7 16 11 11 7 6 11 9 11 4 15 13 8 9 12 5 7 11 11 7 6 11 10 7 9 8 7 8 11 8 5 7 9 8 8 6 10 7 5 4 14 5 11 5 10 13 8 5 10 4 7 14 3 11 6 7 9 10 8 13 8 12 10 4 8 9 6 5 7 11 15 12 4 12 3 13 6 7 9 12 10 11 12 10 16 2 8 8 11 6 20 5 11 10 5 13 9 10 17 7 10 11 12 8 5 7 8 7 7 10 6 9 7 2 8 7 8 4 3 8 9 13 6 4 4 9 9 7 8 6 10 7 1 11 8 7 3 6 10 10 7 6 7 12 5 6 7 8 7 4 6 4 11 7 9 9 5 9 6 10 3 7 7 9 5 10 7 5 8 10 9 10 8 10 8 9 5 8 6 2 5 8 7 9 8 5 10 10 12 13 4 6 7 13 9 6 3 10 8 4 16 11 13 8 7 12 12 8 12 8 9 16 7 6 7 11 16 9 6 13 10 8 8 10 10 15 11 10 9 9 14 10 7 10 6 7 0 7 3 4 9 7 5 3 8 3 4 8 7 9 6 7 6 15 12 2 3 4 6 3 7 12 7 11 5 2 9 5 6 10 8 5 8 15 8 3 5 4 5 3 3 2 5 2 0 7 2 8 5 5 6 3 2 5 5 9 2 5 4 5 7 2 1
346 13 1826469 147957 10594 419 222 215 179 128 104 111 127 86 62 94 96 96 112 95 13 55 68 51 36 41 34 35 23 28 32 34 25 37 49 30 33 34 18 4 20 21 25 26 24 20 15 18 23 20 23 21 19 29 14 27 22 19 6 23 24 18 22 21 19 16 21 20 21 24 20 15 19 16 16 10 17 7 16 18 17 13 19 18 17 20 21 28 12 11 18 15 14 12 19 12 3 23 9 15 18 14 17 16 15 15 12 20 6 16 15 16 17 10 16 7 19 16 12 18 15 15 15 17 15 11 14 14 13 14 16 14 15 7 14 16 13 35 67 114 130 124 154 27 92 26 35 21 16 9 15 19 7 14 20 17 13 26 27 46 20 13 15 14 16 12 17 13 12 12 12 7 11 16 8 20 9 14 13 17 12 14 12 12 18 10 16 9 15 18 6 11 12 10 15 14 13 10 14 11 19 16 10 16 12 12 12 12 16 4 13 13 11 14 15 15 12 14 11 19 11 9 11 12 11 18 14 11 5 7 10 10 10 11 6 11 8 10 10 12 17 13 7 11 6 7 10 4 9 5 8 6 8 9 7 11 5 8 10 8 9 7 5 8 11 4 6 9 9 5 10 11 6 10 9 9 7 9 10 7 8 10 94 85 2 9 5 7 12 6 7 4 6 17 27 29 29 10 8 9 13 10 8 1 12 8 13 9 9 11 8 12 13 9 8 11 8 9 10 10 6 14 2 9 8 11 8 8 10 14 9 10 9 10 10 9 9 9 10 10 15 1 10 9 10 7 12 12 6 15 82 78 44 16 5 5 6 6 6 7 2 6 5 6 7 6 7 7 7 3 8 8 6 2 8 6 5 6 8 4 19 28 60 68 69 50 17 3 3 3 3 4 4 4 3 4 4 2 2 4 2 3 4 5 3 3 2 4 3 5 4 3 2 5 3 4 2 4 2 2 5 4 3 3 3 2 4 4 4 4 3 5 2 4 4 2 3 3 4 3 2 5 4 2 4 3 4 2 4 5 3 4 2 3 2 4 5 2 3 4 3 3 4 3 4 1 6 3 4 5 2 3 4 2 3 4 2 6 3 3 4 2 4 4 3 2 5 3 4 4 4 2 2 3 4 4 3 3 3 2 4 4 5 4 5 5 3 4 6 3 4 2 5 4 5 4 3 4 4 7 17 14 9 5 19 11 12 10 11 12 10 12 13 14 9 5 5 5 4 4 5 5 3 6 4 4 5 4 3 3 5 4 3 2 5 5 4 4 6 3 3 7 3 4 6 4 3 4 5 2 6 4 3 2 6 6 3 4 7 2 4 4 4 6 7 5 1 5 4 4 6 2 3 4 8 8 6 10 8 5 8 10 7 6 12 1 6 9 9 6 4 11 7 6 13 6 4 13 6 5 11 7 6 10 3 7 6 8 10 5 5 14 9 12 15 12 11 16 11 13 16 34 77 43 11 4 3 5 4 5 5 5 3 4 6 3 4 6 3 5 6 1 4 3 7 3 6 6 6 3 5 5 3 4 4 3 4 7 2 4 0 3 5 3 5 5 5 3 6 4 2 4 4 4 5 4 4 4 6 4 2 5 4 4 5 24 6 4 3 6 5 5 5 6 5 6 5 5 2 5 6 5 7 4 5 8 2 3 4 7 4 4 7 5 5 5 3 3 5 5 4 5 4 3 6 4 3 4 5 3 5 5 6 3 4 5 2 5 5 4 3 6 3 4 4 1 4 3 4 4 5 4 5 3 4 3 4 2 6 3 4 5 2 4 2 4 3 5 4 3 4 4 4 2 5 3 6 8 8 3 7 8 2 4 8 4 6 8 6 9 8 7 6 8 5 7 3 6 5 4 9 3 2 7 4 5 7 5 5 8 7 5 3 8 7 4 8 6 7 5 2 5 8 4 7 6 6 8 4 8 3 6 5 6 9 4 6 8 3 7 12 10 10 9 14 4 8 12 10 9 11 13 9 12 10 11 10 14 7 13 10 12 11 3 11 7 12 12 10 12 9 11 12 11 13 7 12 15 14 18 18 14 8 15 22 14 21 48 54 57 48 46 51 58 63 66 21 37 20 14 17 14 18 18 25 21 43 53 41 12 9 9 7 12 5 5 11 6 2 2 1 3 2 1 1 1 3 2 2 2 2 3 1 1 1 2 2 2 4 1 2 2 2 1 3 2 2 0 1 2 3 2 1 2 1 2 2 3 2 0 3 2 1 2 1 2 3 2 1 2 1 1 2 4 2 1 2 1 3 2 2 2 2 2 2 2 0 3 2 3 0 2 1 2 3 1 3 2 0 2 2 2 3 1 1 3 2 3 1 1 2 2 1 3 1 2 2 2 3 2 0 1 2 1 3 1 3 2 0 2 2 2 2 2 2 1 3 2 2 2 1 2 1 2 3 2 1 2 1 2 2 2 2 2 1 3 1 2 2 0 2 4 1 2 2 1 1 3 2 2 2 2 4 2 2 0 1 2 4 2 2 2 1 3 2 1 2 2 2 1 3 2 2 1 1 1 1 3 2 1 2 4 0 2 2 2 2 3 1 2 2 2 1 0 2 4 2 1 1 1 3 2 2 2 0 2 3 2 3 1 1 3 1 2 3 1 1 1 3 1 2 2 2 1 3 2 2 1 3 1 2 1 2 2 2 2 1 2 2 0 3 2 2 3 1 2 3 1 2 0 1 2 3 2 2 2 0 2 1 3 3 1 1 2 2 3 1 2 1 2 1 2 2 2 2 2 1 2 1 3 1 2 1 2 1 2 1 1 3 0 2 2 0 2 2 0 1 3 2 2 1 1 2 2 1 2 0 1 4 1 2 0 1 2 2 2 2 1 1 2 2 2 1 1 3 1 2 1 1 2 1 1 2 1 2 1 2 1 2 2 1 2 2 1 1 2 1 2 1 0 2 1 2 2 2 1 1 1 2 2 2 0 2 0 2 1 3 1 2 0 2 2 2 3 0 1 2 1 3 1 1 3 0 1 2 1 1 2 2 1 2 2 1 2 1 2 1 2 1 3 1 0 2 0 2 2 2 1 1 1 4 1 2 1 1 2 2 1 1 0 2 1 3 2 2 0 2 2 2 2 0 1 2 2 2 3 0 1 1 1 1 3 1 1 2 1 3 2 1 1 2 2 1 2 2 2 2 1 0 1 2 1 1 2 0 3 2 2 1 1 3 2 3 5 3 1 4 4 6 6 5 5 5 7 4 6 4 5 6 5 5 5 6 6 2 5 4 5 4 6 5 6 5 6 4 6 5 6 5 6 4 5 7 0 5 7 10 10 11 15 11 11 9 7 10 14 18 37 88 101 136 78 100 43 1 6 10 7 6 9 5 6 8 6 8 5 7 7 6 6 6 7 7 2 7 10 4 6 8 6 6 8 8 6 8 8 10 7 5 6 8 6 2 7 6 7 8 6 6 8 7 6 8 6 7 6 5 5 9 7 11 4 12 8 18 7 7 5 5 2 6 3 5 3 7 9 2 4 4 6 2 6 6 6 6 9 8 7 8 7 6 6 7 9 12 11 11 4 8 9 6 4 10 0 6 7 10 10 8 6 7 8 7 4 7 7 7 9 7 8 7 0 5 14 39 65 30
346 14 2000001
346 15 2000001
