time: 2000000000
277 10 2000001
277 11 2000001
277 12 2000001
277 13 2000001
278 1 2000001
278 2 2000001
278 3 2000001
278 4 2000001
278 5 2000001
278 6 2000001
279 1 2000001
279 2 2000001
279 3 2000001
279 4 2000001
279 5 2000001
285 1 2000001
285 2 2000001
285 3 2000001
285 4 2000001
285 5 2000001
285 6 2000001
285 7 2000001
285 8 2000001
285 9 2000001
285 10 2000001
285 11 2000001
285 12 2000001
285 13 2000001
285 14 2000001
285 15 2000001
285 16 2000001
285 17 2000001
286 1 2000001
286 2 2000001
286 3 2000001
286 4 2000001
286 5 2000001
286 6 2000001
286 7 2000001
286 8 2000001
286 9 2000001
286 10 2000001
286 11 2000001
286 12 2000001
286 13 2000001
286 14 2000001
286 15 2000001
286 16 2000001
286 17 2000001
287 1 2000001
287 2 2000001
287 3 2000001
287 4 2000001
287 5 2000001
287 6 2000001
287 7 2000001
287 8 2000001
287 9 2000001
287 10 2000001
287 11 2000001
287 12 2000001
287 13 2000001
288 1 2000001
288 2 2000001
288 3 2000001
288 4 2000001
288 5 2000001
288 6 2000001
289 1 2000001
289 2 2000001
289 3 2000001
289 4 2000001
289 5 2000001
295 1 2000001
295 2 2000001
295 3 2000001
295 4 2000001
295 5 2000001
295 6 2000001
295 7 2000001
295 8 2000001
295 9 2000001
295 10 2000001
295 11 2000001
295 12 2000001
295 13 2000001
295 14 2000001
295 15 2000001
295 16 2000001
295 17 2000001
296 1 2000001
296 2 2000001
296 3 2000001
296 4 2000001
296 5 2000001
296 6 2000001
296 7 2000001
296 8 2000001
296 9 2000001
296 10 2000001
296 11 2000001
296 12 2000001
296 13 2000001
296 14 2000001
296 15 2000001
296 16 2000001
296 17 2000001
297 1 2000001
297 2 2000001
297 3 2000001
297 4 2000001
297 5 2000001
297 6 2000001
297 7 2000001
297 8 2000001
297 9 2000001
297 10 2000001
297 11 2000001
297 12 2000001
297 13 2000001
298 1 2000001
298 2 2000001
298 3 2000001
298 4 2000001
298 5 2000001
298 6 2000001
299 1 2000001
299 2 2000001
299 3 2000001
299 4 2000001
299 5 2000001
305 1 2000001
305 2 2000001
305 3 2000001
305 4 2000001
305 5 2000001
305 6 2000001
305 7 2000001
305 8 2000001
305 9 2000001
305 10 2000001
305 11 2000001
305 12 2000001
305 13 2000001
305 14 2000001
305 15 2000001
305 16 2000001
305 17 2000001
306 1 2000001
306 2 2000001
306 3 2000001
306 4 2000001
306 5 2000001
306 6 2000001
306 7 2000001
306 8 2000001
306 9 2000001
306 10 2000001
306 11 2000001
306 12 2000001
306 13 2000001
306 14 2000001
306 15 2000001
306 16 2000001
306 17 2000001
307 1 2000001
307 2 2000001
307 3 2000001
307 4 2000001
307 5 2000001
307 6 2000001
307 7 2000001
307 8 2000001
307 9 2000001
307 10 2000001
307 11 2000001
307 12 2000001
307 13 2000001
308 1 2000001
308 2 2000001
308 3 2000001
308 4 2000001
308 5 2000001
308 6 2000001
309 1 2000001
309 2 2000001
309 3 2000001
309 4 2000001
309 5 2000001
315 1 2000001
315 2 2000001
315 3 2000001
315 4 2000001
315 5 2000001
315 6 2000001
315 7 2000001
315 8 2000001
315 9 2000001
315 10 2000001
315 11 2000001
315 12 2000001
315 13 2000001
315 14 2000001
315 15 2000001
315 16 2000001
315 17 2000001
316 1 2000001
316 2 2000001
316 3 2000001
316 4 2000001
316 5 2000001
316 6 2000001
316 7 2000001
316 8 2000001
316 9 2000001
316 10 2000001
316 11 2000001
316 12 2000001
316 13 2000001
316 14 2000001
316 15 2000001
316 16 2000001
316 17 2000001
317 1 2000001
317 2 2000001
317 3 2000001
317 4 2000001
317 5 2000001
317 6 2000001
317 7 2000001
317 8 2000001
317 9 2000001
317 10 2000001
317 11 2000001
317 12 2000001
317 13 2000001
318 1 2000001
318 2 2000001
318 3 2000001
318 4 2000001
318 5 2000001
318 6 2000001
319 1 2000001
319 2 2000001
319 3 2000001
319 4 2000001
319 5 2000001
325 1 2000001
325 2 2000001
325 3 2000001
325 4 2000001
325 5 2000001
325 6 2000001
325 7 2000001
325 8 2000001
325 9 2000001
325 10 2000001
325 11 2000001
325 12 2000001
325 13 2000001
325 14 2000001
325 15 2000001
325 16 2000001
325 17 2000001
326 1 2000001
326 2 2000001
326 3 2000001
326 4 2000001
326 5 2000001
326 6 2000001
326 7 2000001
326 8 2000001
326 9 2000001
326 10 2000001
326 11 2000001
326 12 2000001
326 13 2000001
326 14 2000001
326 15 2000001
326 16 2000001
326 17 2000001
327 1 2000001
327 2 2000001
327 3 2000001
327 4 2000001
327 5 2000001
327 6 2000001
327 7 2000001
327 8 2000001
327 9 2000001
327 10 2000001
327 11 2000001
327 12 2000001
327 13 2000001
328 1 2000001
328 2 2000001
328 3 2000001
328 4 2000001
328 5 2000001
328 6 2000001
329 1 2000001
329 2 2000001
329 3 2000001
329 4 2000001
329 5 2000001
335 1 2000001
335 2 2000001
335 3 2000001
335 4 2000001
335 5 2000001
335 6 2000001
335 7 2000001
335 8 2000001
335 9 2000001
335 10 2000001
335 11 2000001
335 12 2000001
335 13 2000001
335 14 2000001
335 15 2000001
335 16 2000001
335 17 2000001
336 1 2000001
336 2 2000001
336 3 2000001
336 4 2000001
336 5 2000001
336 6 2000001
336 7 2000001
336 8 2000001
336 9 2000001
336 10 2000001
336 11 2000001
336 12 2000001
336 13 2000001
336 14 2000001
336 15 2000001
336 16 2000001
336 17 2000001
337 1 2000001
337 2 2000001
337 3 2000001
337 4 2000001
337 5 2000001
337 6 2000001
337 7 2000001
337 8 2000001
337 9 2000001
337 10 2000001
337 11 2000001
337 12 2000001
337 13 2000001
338 1 2000001
338 2 2000001
338 3 2000001
338 4 2000001
338 5 2000001
338 6 2000001
339 1 2000001
339 2 2000001
339 3 2000001
339 4 2000001
339 5 2000001
345 1 2000001
345 2 2000001
345 3 2000001
345 4 2000001
345 5 2000001
345 6 2000001
345 7 2000001
345 8 2000001
345 9 2000001
345 10 2000001
345 11 2000001
345 12 2000001
345 13 2000001
345 14 2000001
345 15 2000001
345 16 2000001
345 17 2000001
346 1 2000001
346 2 2000001
346 3 2000001
346 4 2000001
346 5 2000001
346 6 2000001
346 7 2000001
346 8 2000001
346 9 2000001
346 10 2000001
346 11 2000001
346 12 2000001
346 13 2000001
346 14 2000001
346 15 2000001
346 16 2000001
346 17 2000001
347 1 2000001
347 2 2000001
347 3 2000001
347 4 2000001
347 5 2000001
347 6 2000001
347 7 2000001
347 8 2000001
347 9 2000001
347 10 2000001
347 11 2000001
347 12 2000001
347 13 2000001
348 1 2000001
348 2 2000001
348 3 2000001
348 4 2000001
348 5 2000001
348 6 2000001
349 1 2000001
349 2 2000001
349 3 2000001
349 4 2000001
349 5 2000001
355 1 2000001
355 2 2000001
355 3 2000001
355 4 2000001
355 5 2000001
355 6 2000001
355 7 2000001
355 8 2000001
355 9 2000001
355 10 2000001
355 11 2000001
355 12 2000001
355 13 2000001
355 14 2000001
355 15 2000001
355 16 2000001
355 17 2000001
356 1 2000001
356 2 2000001
356 3 2000001
356 4 2000001
356 5 2000001
356 6 2000001
356 7 2000001
356 8 2000001
356 9 2000001
356 10 2000001
356 11 2000001
356 12 2000001
356 13 2000001
356 14 2000001
356 15 2000001
356 16 2000001
356 17 2000001
357 1 2000001
357 2 2000001
357 3 2000001
357 4 2000001
357 5 2000001
357 6 2000001
357 7 2000001
357 8 2000001
357 9 2000001
357 10 2000001
357 11 2000001
357 12 2000001
357 13 2000001
358 1 2000001
358 2 2000001
358 3 2000001
358 4 2000001
358 5 2000001
358 6 2000001
359 1 2000001
359 2 2000001
359 3 2000001
359 4 2000001
359 5 2000001
365 1 2000001
365 2 2000001
365 3 2000001
365 4 2000001
365 5 2000001
365 6 2000001
365 7 2000001
365 8 2000001
365 9 2000001
365 10 2000001
365 11 2000001
365 12 2000001
365 13 2000001
365 14 2000001
365 15 2000001
365 16 2000001
365 17 2000001
366 1 2000001
366 2 2000001
366 3 2000001
366 4 2000001
366 5 2000001
366 6 2000001
366 7 2000001
366 8 2000001
366 9 2000001
366 10 2000001
366 11 2000001
366 12 2000001
366 13 2000001
366 14 2000001
366 15 2000001
366 16 2000001
366 17 2000001
367 1 2000001
367 2 2000001
367 3 2000001
367 4 2000001
367 5 2000001
367 6 2000001
367 7 2000001
367 8 2000001
367 9 2000001
367 10 2000001
367 11 2000001
367 12 2000001
367 13 2000001
368 1 2000001
368 2 2000001
368 3 2000001
368 4 2000001
368 5 2000001
368 6 2000001
369 1 2000001
369 2 2000001
369 3 2000001
369 4 2000001
369 5 2000001
time: 2300000000
250 1 3000001
250 2 3000001
250 3 3000001
250 4 3000001
250 5 3000001
250 6 3000001
250 7 3000001
250 8 3000001
250 9 3000001
250 10 3000001
251 1 3000001
251 2 3000001
251 3 3000001
251 4 3000001
251 5 3000001
251 6 3000001
251 7 3000001
251 8 3000001
251 9 3000001
251 10 3000001
252 1 3000001
252 2 3000001
252 3 3000001
252 4 3000001
252 5 3000001
252 6 3000001
252 7 3000001
252 8 3000001
252 9 3000001
252 10 3000001
253 1 3000001
253 2 3000001
253 3 3000001
253 4 3000001
253 5 3000001
253 6 3000001
253 7 3000001
253 8 3000001
253 9 3000001
253 10 3000001
254 1 3000001
254 2 3000001
254 3 3000001
254 4 3000001
254 5 3000001
254 6 3000001
254 7 3000001
254 8 3000001
254 9 3000001
254 10 3000001
255 1 3000001
255 2 3000001
255 3 3000001
255 4 3000001
255 5 3000001
255 6 3000001
255 7 3000001
255 8 3000001
255 9 3000001
255 10 3000001
256 1 3000001
256 2 3000001
256 3 3000001
256 4 3000001
256 5 3000001
256 6 3000001
256 7 3000001
256 8 3000001
256 9 3000001
256 10 3000001
257 1 3000001
257 2 3000001
257 3 3000001
257 4 3000001
257 5 3000001
257 6 3000001
257 7 3000001
257 8 3000001
257 9 3000001
257 10 3000001
258 1 3000001
258 2 3000001
258 3 3000001
258 4 3000001
258 5 3000001
258 6 3000001
258 7 3000001
258 8 3000001
258 9 3000001
258 10 3000001
259 1 3000001
259 2 3000001
259 3 3000001
259 4 3000001
259 5 3000001
259 6 3000001
259 7 3000001
259 8 3000001
259 9 3000001
259 10 3000001
260 1 3000001
260 2 3000001
260 3 3000001
260 4 3000001
260 5 3000001
260 6 3000001
260 7 3000001
260 8 3000001
260 9 3000001
260 10 3000001
261 1 3000001
261 2 3000001
261 3 3000001
261 4 3000001
261 5 3000001
261 6 3000001
261 7 3000001
261 8 3000001
261 9 3000001
261 10 3000001
262 1 3000001
262 2 3000001
262 3 3000001
262 4 3000001
262 5 3000001
262 6 3000001
262 7 3000001
262 8 3000001
262 9 3000001
262 10 3000001
263 1 3000001
263 2 3000001
263 3 3000001
263 4 3000001
263 5 3000001
263 6 3000001
263 7 3000001
263 8 3000001
263 9 3000001
263 10 3000001
264 1 3000001
264 2 3000001
264 3 3000001
264 4 3000001
264 5 3000001
264 6 3000001
264 7 3000001
264 8 3000001
264 9 3000001
264 10 3000001
265 1 3000001
265 2 3000001
265 3 3000001
265 4 3000001
265 5 3000001
265 6 3000001
265 7 3000001
265 8 3000001
265 9 3000001
265 10 3000001
266 1 3000001
266 2 3000001
266 3 3000001
266 4 3000001
266 5 3000001
266 6 3000001
266 7 3000001
266 8 3000001
266 9 3000001
266 10 3000001
267 1 3000001
267 2 3000001
267 3 3000001
267 4 3000001
267 5 3000001
267 6 3000001
267 7 3000001
267 8 3000001
267 9 3000001
267 10 3000001
268 1 3000001
268 2 3000001
268 3 3000001
268 4 3000001
268 5 3000001
268 6 3000001
268 7 3000001
268 8 3000001
268 9 3000001
268 10 3000001
269 1 3000001
269 2 3000001
269 3 3000001
269 4 3000001
269 5 3000001
269 6 3000001
269 7 3000001
269 8 3000001
269 9 3000001
269 10 3000001
270 1 3000001
270 2 3000001
270 3 3000001
270 4 3000001
270 5 3000001
270 6 3000001
270 7 3000001
270 8 3000001
270 9 3000001
270 10 3000001
271 1 3000001
271 2 3000001
271 3 3000001
271 4 3000001
271 5 3000001
271 6 3000001
271 7 3000001
271 8 3000001
271 9 3000001
271 10 3000001
272 1 3000001
272 2 3000001
272 3 3000001
272 4 3000001
272 5 3000001
272 6 3000001
272 7 3000001
272 8 3000001
272 9 3000001
272 10 3000001
273 1 3000001
273 2 3000001
273 3 3000001
273 4 3000001
273 5 3000001
273 6 3000001
273 7 3000001
273 8 3000001
273 9 3000001
273 10 3000001
274 1 3000001
274 2 3000001
274 3 3000001
274 4 3000001
274 5 3000001
274 6 3000001
274 7 3000001
274 8 3000001
274 9 3000001
274 10 3000001
275 1 3000001
275 2 3000001
275 3 3000001
275 4 3000001
275 5 3000001
275 6 3000001
275 7 3000001
275 8 3000001
275 9 3000001
275 10 3000001
275 11 3000001
275 12 3000001
275 13 3000001
275 14 3000001
275 15 3000001
275 16 3000001
275 17 3000001
276 1 3000001
276 2 3000001
276 3 3000001
276 4 3000001
276 5 3000001
276 6 3000001
276 7 3000001
276 8 3000001
276 9 3000001
276 10 3000001
276 11 3000001
276 12 3000001
276 13 3000001
276 14 3000001
276 15 3000001
276 16 3000001
276 17 3000001
277 1 3000001
277 2 3000001
277 3 3000001
277 4 3000001
277 5 3000001
277 6 3000001
277 7 3000001
277 8 3000001
277 9 3000001
277 10 3000001
277 11 3000001
277 12 3000001
277 13 3000001
278 1 3000001
278 2 3000001
278 3 3000001
278 4 3000001
278 5 3000001
278 6 3000001
279 1 3000001
279 2 3000001
279 3 3000001
279 4 3000001
279 5 3000001
285 1 3000001
285 2 3000001
285 3 3000001
285 4 3000001
285 5 3000001
285 6 3000001
285 7 3000001
285 8 3000001
285 9 3000001
285 10 3000001
285 11 3000001
285 12 3000001
285 13 3000001
285 14 3000001
285 15 3000001
285 16 3000001
285 17 3000001
286 1 3000001
286 2 3000001
286 3 3000001
286 4 3000001
286 5 3000001
286 6 3000001
286 7 3000001
286 8 3000001
286 9 3000001
286 10 3000001
286 11 3000001
286 12 3000001
286 13 3000001
286 14 3000001
286 15 3000001
286 16 3000001
286 17 3000001
287 1 3000001
287 2 3000001
287 3 3000001
287 4 3000001
287 5 3000001
287 6 3000001
287 7 3000001
287 8 3000001
287 9 3000001
287 10 3000001
287 11 3000001
287 12 3000001
287 13 3000001
288 1 3000001
288 2 3000001
288 3 3000001
288 4 3000001
288 5 3000001
288 6 3000001
289 1 3000001
289 2 3000001
289 3 3000001
289 4 3000001
289 5 3000001
295 1 3000001
295 2 3000001
295 3 3000001
295 4 3000001
295 5 3000001
295 6 3000001
295 7 3000001
295 8 3000001
295 9 3000001
295 10 3000001
295 11 3000001
295 12 3000001
295 13 3000001
295 14 3000001
295 15 3000001
295 16 3000001
295 17 3000001
296 1 3000001
296 2 3000001
296 3 3000001
296 4 3000001
296 5 3000001
296 6 3000001
296 7 3000001
296 8 3000001
296 9 3000001
296 10 3000001
296 11 3000001
296 12 3000001
296 13 3000001
296 14 3000001
296 15 3000001
296 16 3000001
296 17 3000001
297 1 3000001
297 2 3000001
297 3 3000001
297 4 3000001
297 5 3000001
297 6 3000001
297 7 3000001
297 8 3000001
297 9 3000001
297 10 3000001
297 11 3000001
297 12 3000001
297 13 3000001
298 1 3000001
298 2 3000001
298 3 3000001
298 4 3000001
298 5 3000001
298 6 3000001
299 1 3000001
299 2 3000001
299 3 3000001
299 4 3000001
299 5 3000001
305 1 3000001
305 2 3000001
305 3 3000001
305 4 3000001
305 5 3000001
305 6 3000001
305 7 3000001
305 8 3000001
305 9 3000001
305 10 3000001
305 11 3000001
305 12 3000001
305 13 3000001
305 14 3000001
305 15 3000001
305 16 3000001
305 17 3000001
306 1 3000001
306 2 3000001
306 3 3000001
306 4 3000001
306 5 3000001
306 6 3000001
306 7 3000001
306 8 3000001
306 9 3000001
306 10 3000001
306 11 3000001
306 12 3000001
306 13 3000001
306 14 3000001
306 15 3000001
306 16 3000001
306 17 3000001
307 1 3000001
307 2 3000001
307 3 3000001
307 4 3000001
307 5 3000001
307 6 3000001
307 7 3000001
307 8 3000001
307 9 3000001
307 10 3000001
307 11 3000001
307 12 3000001
307 13 3000001
308 1 3000001
308 2 3000001
308 3 3000001
308 4 3000001
308 5 3000001
308 6 3000001
309 1 3000001
309 2 3000001
309 3 3000001
309 4 3000001
309 5 3000001
315 1 3000001
315 2 3000001
315 3 3000001
315 4 3000001
315 5 3000001
315 6 3000001
315 7 3000001
315 8 3000001
315 9 3000001
315 10 3000001
315 11 3000001
315 12 3000001
315 13 3000001
315 14 3000001
315 15 3000001
315 16 3000001
315 17 3000001
316 1 3000001
316 2 3000001
316 3 3000001
316 4 3000001
316 5 3000001
316 6 3000001
316 7 3000001
316 8 3000001
316 9 3000001
316 10 3000001
316 11 3000001
316 12 3000001
316 13 3000001
316 14 3000001
316 15 3000001
316 16 3000001
316 17 3000001
317 1 3000001
317 2 3000001
317 3 3000001
317 4 3000001
317 5 3000001
317 6 3000001
317 7 3000001
317 8 3000001
317 9 3000001
317 10 3000001
317 11 3000001
317 12 3000001
317 13 3000001
318 1 3000001
318 2 3000001
318 3 3000001
318 4 3000001
318 5 3000001
318 6 3000001
319 1 3000001
319 2 3000001
319 3 3000001
319 4 3000001
319 5 3000001
325 1 3000001
325 2 3000001
325 3 3000001
325 4 3000001
325 5 3000001
325 6 3000001
325 7 3000001
325 8 3000001
325 9 3000001
325 10 3000001
325 11 3000001
325 12 3000001
325 13 3000001
325 14 3000001
325 15 3000001
325 16 3000001
325 17 3000001
326 1 3000001
326 2 3000001
326 3 3000001
326 4 3000001
326 5 3000001
326 6 3000001
326 7 3000001
326 8 3000001
326 9 3000001
326 10 3000001
326 11 3000001
326 12 3000001
326 13 3000001
326 14 3000001
326 15 3000001
326 16 3000001
326 17 3000001
327 1 3000001
327 2 3000001
327 3 3000001
327 4 3000001
327 5 3000001
327 6 3000001
327 7 3000001
327 8 3000001
327 9 3000001
327 10 3000001
327 11 3000001
327 12 3000001
327 13 3000001
328 1 3000001
328 2 3000001
328 3 3000001
328 4 3000001
328 5 3000001
328 6 3000001
329 1 3000001
329 2 3000001
329 3 3000001
329 4 3000001
329 5 3000001
335 1 3000001
335 2 3000001
335 3 3000001
335 4 3000001
335 5 3000001
335 6 3000001
335 7 3000001
335 8 3000001
335 9 3000001
335 10 3000001
335 11 3000001
335 12 3000001
335 13 3000001
335 14 3000001
335 15 3000001
335 16 3000001
335 17 3000001
336 1 3000001
336 2 3000001
336 3 3000001
336 4 3000001
336 5 3000001
336 6 3000001
336 7 3000001
336 8 3000001
336 9 3000001
336 10 3000001
336 11 3000001
336 12 3000001
336 13 3000001
336 14 3000001
336 15 3000001
336 16 3000001
336 17 3000001
337 1 3000001
337 2 3000001
337 3 3000001
337 4 3000001
337 5 3000001
337 6 3000001
337 7 3000001
337 8 3000001
337 9 3000001
337 10 3000001
337 11 3000001
337 12 3000001
337 13 3000001
338 1 3000001
338 2 3000001
338 3 3000001
338 4 3000001
338 5 3000001
338 6 3000001
339 1 3000001
339 2 3000001
339 3 3000001
339 4 3000001
339 5 3000001
345 1 3000001
345 2 3000001
345 3 3000001
345 4 3000001
345 5 3000001
345 6 3000001
345 7 3000001
345 8 3000001
345 9 3000001
345 10 3000001
345 11 3000001
345 12 3000001
345 13 3000001
345 14 3000001
345 15 3000001
345 16 3000001
345 17 3000001
346 1 3000001
346 2 3000001
346 3 3000001
346 4 3000001
346 5 3000001
346 6 3000001
346 7 3000001
346 8 3000001
346 9 3000001
346 10 3000001
346 11 3000001
346 12 3000001
346 13 3000001
346 14 3000001
346 15 3000001
346 16 3000001
346 17 3000001
347 1 3000001
347 2 3000001
347 3 3000001
347 4 3000001
347 5 3000001
347 6 3000001
347 7 3000001
347 8 3000001
347 9 3000001
347 10 3000001
347 11 3000001
347 12 3000001
347 13 3000001
348 1 3000001
348 2 3000001
348 3 3000001
348 4 3000001
348 5 3000001
348 6 3000001
349 1 3000001
349 2 3000001
349 3 3000001
349 4 3000001
349 5 3000001
355 1 3000001
355 2 3000001
355 3 3000001
355 4 3000001
355 5 3000001
355 6 3000001
355 7 3000001
355 8 3000001
355 9 3000001
355 10 3000001
355 11 3000001
355 12 3000001
355 13 3000001
355 14 3000001
355 15 3000001
355 16 3000001
355 17 3000001
356 1 3000001
356 2 3000001
356 3 3000001
356 4 3000001
356 5 3000001
356 6 3000001
356 7 3000001
356 8 3000001
356 9 3000001
356 10 3000001
356 11 3000001
356 12 3000001
356 13 3000001
356 14 3000001
356 15 3000001
356 16 3000001
356 17 3000001
357 1 3000001
357 2 3000001
357 3 3000001
357 4 3000001
357 5 3000001
357 6 3000001
357 7 3000001
357 8 3000001
357 9 3000001
357 10 3000001
357 11 3000001
357 12 3000001
357 13 3000001
358 1 3000001
358 2 3000001
358 3 3000001
358 4 3000001
358 5 3000001
358 6 3000001
359 1 3000001
359 2 3000001
359 3 3000001
359 4 3000001
359 5 3000001
365 1 3000001
365 2 3000001
365 3 3000001
365 4 3000001
365 5 3000001
365 6 3000001
365 7 3000001
365 8 3000001
365 9 3000001
365 10 3000001
365 11 3000001
365 12 3000001
365 13 3000001
365 14 3000001
365 15 3000001
365 16 3000001
365 17 3000001
366 1 3000001
366 2 3000001
366 3 3000001
366 4 3000001
366 5 3000001
366 6 3000001
366 7 3000001
366 8 3000001
366 9 3000001
366 10 3000001
366 11 3000001
366 12 3000001
366 13 3000001
366 14 3000001
366 15 3000001
366 16 3000001
366 17 3000001
367 1 3000001
367 2 3000001
367 3 3000001
367 4 3000001
367 5 3000001
367 6 3000001
367 7 3000001
367 8 3000001
367 9 3000001
367 10 3000001
367 11 3000001
367 12 3000001
367 13 3000001
368 1 3000001
368 2 3000001
368 3 3000001
368 4 3000001
368 5 3000001
368 6 3000001
369 1 3000001
369 2 3000001
369 3 3000001
369 4 3000001
369 5 3000001
time: 2400000000
250 1 4000001
250 2 4000001
250 3 4000001
250 4 4000001
250 5 4000001
250 6 4000001
250 7 4000001
250 8 4000001
250 9 4000001
250 10 4000001
251 1 4000001
251 2 4000001
251 3 4000001
251 4 4000001
251 5 4000001
251 6 4000001
251 7 4000001
251 8 4000001
251 9 4000001
251 10 4000001
252 1 4000001
252 2 4000001
252 3 4000001
252 4 4000001
252 5 4000001
252 6 4000001
252 7 4000001
252 8 4000001
252 9 4000001
252 10 4000001
253 1 4000001
253 2 4000001
253 3 4000001
253 4 4000001
253 5 4000001
253 6 4000001
253 7 4000001
253 8 4000001
253 9 4000001
253 10 4000001
254 1 4000001
254 2 4000001
254 3 4000001
254 4 4000001
254 5 4000001
254 6 4000001
254 7 4000001
254 8 4000001
254 9 4000001
254 10 4000001
255 1 4000001
255 2 4000001
255 3 4000001
255 4 4000001
255 5 4000001
255 6 4000001
255 7 4000001
255 8 4000001
255 9 4000001
255 10 4000001
256 1 4000001
256 2 4000001
256 3 4000001
256 4 4000001
256 5 4000001
256 6 4000001
256 7 4000001
256 8 4000001
256 9 4000001
256 10 4000001
257 1 4000001
257 2 4000001
257 3 4000001
257 4 4000001
257 5 4000001
257 6 4000001
257 7 4000001
257 8 4000001
257 9 4000001
257 10 4000001
258 1 4000001
258 2 4000001
258 3 4000001
258 4 4000001
258 5 4000001
258 6 4000001
258 7 4000001
258 8 4000001
258 9 4000001
258 10 4000001
259 1 4000001
259 2 4000001
259 3 4000001
259 4 4000001
259 5 4000001
259 6 4000001
259 7 4000001
259 8 4000001
259 9 4000001
259 10 4000001
260 1 4000001
260 2 4000001
260 3 4000001
260 4 4000001
260 5 4000001
260 6 4000001
260 7 4000001
260 8 4000001
260 9 4000001
260 10 4000001
261 1 4000001
261 2 4000001
261 3 4000001
261 4 4000001
261 5 4000001
261 6 4000001
261 7 4000001
261 8 4000001
261 9 4000001
261 10 4000001
262 1 4000001
262 2 4000001
262 3 4000001
262 4 4000001
262 5 4000001
262 6 4000001
262 7 4000001
262 8 4000001
262 9 4000001
262 10 4000001
263 1 4000001
263 2 4000001
263 3 4000001
263 4 4000001
263 5 4000001
263 6 4000001
263 7 4000001
263 8 4000001
263 9 4000001
263 10 4000001
264 1 4000001
264 2 4000001
264 3 4000001
264 4 4000001
264 5 4000001
264 6 4000001
264 7 4000001
264 8 4000001
264 9 4000001
264 10 4000001
265 1 4000001
265 2 4000001
265 3 4000001
265 4 4000001
265 5 4000001
265 6 4000001
265 7 4000001
265 8 4000001
265 9 4000001
265 10 4000001
266 1 4000001
266 2 4000001
266 3 4000001
266 4 4000001
266 5 4000001
266 6 4000001
266 7 4000001
266 8 4000001
266 9 4000001
266 10 4000001
267 1 4000001
267 2 4000001
267 3 4000001
267 4 4000001
267 5 4000001
267 6 4000001
267 7 4000001
267 8 4000001
267 9 4000001
267 10 4000001
268 1 4000001
268 2 4000001
268 3 4000001
268 4 4000001
268 5 4000001
268 6 4000001
268 7 4000001
268 8 4000001
268 9 4000001
268 10 4000001
269 1 4000001
269 2 4000001
269 3 4000001
269 4 4000001
269 5 4000001
269 6 4000001
269 7 4000001
269 8 4000001
269 9 4000001
269 10 4000001
270 1 4000001
270 2 4000001
270 3 4000001
270 4 4000001
270 5 4000001
270 6 4000001
270 7 4000001
270 8 4000001
270 9 4000001
270 10 4000001
271 1 4000001
271 2 4000001
271 3 4000001
271 4 4000001
271 5 4000001
271 6 4000001
271 7 4000001
271 8 4000001
271 9 4000001
271 10 4000001
272 1 4000001
272 2 4000001
272 3 4000001
272 4 4000001
272 5 4000001
272 6 4000001
272 7 4000001
272 8 4000001
272 9 4000001
272 10 4000001
273 1 4000001
273 2 4000001
273 3 4000001
273 4 4000001
273 5 4000001
273 6 4000001
273 7 4000001
273 8 4000001
273 9 4000001
273 10 4000001
274 1 4000001
274 2 4000001
274 3 4000001
274 4 4000001
274 5 4000001
274 6 4000001
274 7 4000001
274 8 4000001
274 9 4000001
274 10 4000001
275 1 4000001
275 2 4000001
275 3 4000001
275 4 4000001
275 5 4000001
275 6 4000001
275 7 4000001
275 8 4000001
275 9 4000001
275 10 4000001
275 11 4000001
275 12 4000001
275 13 4000001
275 14 4000001
275 15 4000001
275 16 4000001
275 17 4000001
276 1 4000001
276 2 4000001
276 3 4000001
276 4 4000001
276 5 4000001
276 6 4000001
276 7 4000001
276 8 4000001
276 9 4000001
276 10 4000001
276 11 4000001
276 12 4000001
276 13 4000001
276 14 4000001
276 15 4000001
276 16 4000001
276 17 4000001
277 1 4000001
277 2 4000001
277 3 4000001
277 4 4000001
277 5 4000001
277 6 4000001
277 7 4000001
277 8 4000001
277 9 4000001
277 10 4000001
277 11 4000001
277 12 4000001
277 13 4000001
278 1 4000001
278 2 4000001
278 3 4000001
278 4 4000001
278 5 4000001
278 6 4000001
279 1 4000001
279 2 4000001
279 3 4000001
279 4 4000001
279 5 4000001
285 1 4000001
285 2 4000001
285 3 4000001
285 4 4000001
285 5 4000001
285 6 4000001
285 7 4000001
285 8 4000001
285 9 4000001
285 10 4000001
285 11 4000001
285 12 4000001
285 13 4000001
285 14 4000001
285 15 4000001
285 16 4000001
285 17 4000001
286 1 4000001
286 2 4000001
286 3 4000001
286 4 4000001
286 5 4000001
286 6 4000001
286 7 4000001
286 8 4000001
286 9 4000001
286 10 4000001
286 11 4000001
286 12 4000001
286 13 4000001
286 14 4000001
286 15 4000001
286 16 4000001
286 17 4000001
287 1 4000001
287 2 4000001
287 3 4000001
287 4 4000001
287 5 4000001
287 6 4000001
287 7 4000001
287 8 4000001
287 9 4000001
287 10 4000001
287 11 4000001
287 12 4000001
287 13 4000001
288 1 4000001
288 2 4000001
288 3 4000001
288 4 4000001
288 5 4000001
288 6 4000001
289 1 4000001
289 2 4000001
289 3 4000001
289 4 4000001
289 5 4000001
295 1 4000001
295 2 4000001
295 3 4000001
295 4 4000001
295 5 4000001
295 6 4000001
295 7 4000001
295 8 4000001
295 9 4000001
295 10 4000001
295 11 4000001
295 12 4000001
295 13 4000001
295 14 4000001
